Unnamed: 0,year_id,quarter_id,smonth,sweek,start_day_week,sdate,stime,shour,goods_id,goods_name_st,goods_name_orig,unit_name,sale_amount,sale_orig_amount,sale_price,sale_qty,mysl_category_name_lv1,mysl_category_name_lv2,mysl_category_name_lv3,mysl_category_name_lv4
712,2022,3,202207,202229,20220718,20220718,13:51.0,14,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
866,2022,3,202207,202229,20220718,20220718,50:55.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
194,2022,3,202207,202229,20220718,20220718,03:14.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
207,2022,3,202207,202229,20220718,20220718,08:04.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
666,2022,3,202207,202229,20220718,20220719,28:26.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
768,2022,3,202207,202229,20220718,20220719,08:36.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
903,2022,3,202207,202229,20220718,20220719,03:58.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
241,2022,3,202207,202229,20220718,20220719,50:39.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
235,2022,3,202207,202229,20220718,20220722,40:50.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
244,2022,3,202207,202229,20220718,20220722,47:02.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
264,2022,3,202207,202229,20220718,20220722,58:30.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
1022,2022,3,202207,202229,20220718,20220722,35:44.0,12,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
150,2022,3,202207,202229,20220718,20220722,11:14.0,21,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
159,2022,3,202207,202229,20220718,20220724,59:09.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
721,2022,3,202207,202230,20220725,20220726,55:18.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
731,2022,3,202207,202230,20220725,20220726,59:50.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
187,2022,3,202208,202232,20220808,20220810,04:30.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
232,2022,3,202208,202232,20220808,20220810,23:21.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
664,2022,3,202208,202232,20220808,20220810,35:07.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
721,2022,3,202208,202232,20220808,20220810,59:02.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
817,2022,3,202208,202232,20220808,20220810,21:34.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
924,2022,3,202208,202232,20220808,20220810,12:54.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
1012,2022,3,202208,202232,20220808,20220810,54:02.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
9,2022,3,202208,202232,20220808,20220810,01:23.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
41,2022,3,202208,202232,20220808,20220810,13:37.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
59,2022,3,202208,202232,20220808,20220810,17:47.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,18,18,2,9,生鲜,蛋类,包装蛋类,包装盐蛋
98,2022,3,202208,202232,20220808,20220810,23:15.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
499,2022,3,202208,202232,20220808,20220811,18:04.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,14,14,2,7,生鲜,蛋类,包装蛋类,包装盐蛋
546,2022,3,202208,202232,20220808,20220811,53:03.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
613,2022,3,202208,202232,20220808,20220811,31:52.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
199,2022,3,202208,202232,20220808,20220811,15:07.0,12,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
286,2022,3,202208,202232,20220808,20220811,33:41.0,13,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
485,2022,3,202208,202232,20220808,20220811,58:22.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,32,32,2,16,生鲜,蛋类,包装蛋类,包装盐蛋
573,2022,3,202208,202232,20220808,20220811,29:48.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
650,2022,3,202208,202232,20220808,20220811,58:24.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
775,2022,3,202208,202232,20220808,20220811,47:41.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,16,16,2,8,生鲜,蛋类,包装蛋类,包装盐蛋
643,2022,3,202208,202232,20220808,20220812,10:10.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,14,14,2,7,生鲜,蛋类,包装蛋类,包装盐蛋
784,2022,3,202208,202232,20220808,20220812,58:48.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
884,2022,3,202208,202232,20220808,20220812,22:57.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,16,16,2,8,生鲜,蛋类,包装蛋类,包装盐蛋
998,2022,3,202208,202232,20220808,20220812,58:17.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
132,2022,3,202208,202232,20220808,20220812,50:19.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
413,2022,3,202208,202232,20220808,20220812,31:07.0,13,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
651,2022,3,202208,202232,20220808,20220812,39:30.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
687,2022,3,202208,202232,20220808,20220812,51:13.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
698,2022,3,202208,202232,20220808,20220812,54:26.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
863,2022,3,202208,202232,20220808,20220812,47:39.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
897,2022,3,202208,202232,20220808,20220812,56:22.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
52,2022,3,202208,202232,20220808,20220812,08:12.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,16,16,2,8,生鲜,蛋类,包装蛋类,包装盐蛋
360,2022,3,202208,202232,20220808,20220812,44:59.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
468,2022,3,202208,202232,20220808,20220813,33:04.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
766,2022,3,202208,202232,20220808,20220813,41:05.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,16,16,2,8,生鲜,蛋类,包装蛋类,包装盐蛋
118,2022,3,202208,202232,20220808,20220813,04:31.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
254,2022,3,202208,202232,20220808,20220813,05:06.0,12,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
451,2022,3,202208,202232,20220808,20220813,25:23.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
858,2022,3,202208,202232,20220808,20220813,02:18.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
91,2022,3,202208,202232,20220808,20220813,52:01.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
101,2022,3,202208,202232,20220808,20220813,56:02.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
415,2022,3,202208,202232,20220808,20220814,45:23.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
495,2022,3,202208,202232,20220808,20220814,39:47.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
761,2022,3,202208,202232,20220808,20220814,57:17.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
51,2022,3,202208,202232,20220808,20220814,48:38.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
473,2022,3,202208,202232,20220808,20220814,53:35.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
599,2022,3,202208,202232,20220808,20220814,39:50.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
642,2022,3,202208,202232,20220808,20220814,47:05.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
683,2022,3,202208,202232,20220808,20220814,12:04.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
767,2022,3,202208,202232,20220808,20220814,57:20.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
922,2022,3,202208,202232,20220808,20220814,43:16.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
1002,2022,3,202208,202232,20220808,20220814,58:53.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
286,2022,3,202208,202233,20220815,20220815,16:50.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
438,2022,3,202208,202233,20220815,20220815,50:57.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
588,2022,3,202208,202233,20220815,20220815,40:22.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
787,2022,3,202208,202233,20220815,20220815,41:50.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
629,2022,3,202208,202233,20220815,20220815,48:02.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
818,2022,3,202208,202233,20220815,20220815,16:01.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
896,2022,3,202208,202233,20220815,20220815,41:59.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
994,2022,3,202208,202233,20220815,20220815,57:28.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
11,2022,3,202208,202233,20220815,20220815,05:58.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
145,2022,3,202208,202233,20220815,20220815,33:39.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
295,2022,3,202208,202233,20220815,20220815,28:44.0,21,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
494,2022,3,202208,202233,20220815,20220816,43:14.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
532,2022,3,202208,202233,20220815,20220816,56:21.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
575,2022,3,202208,202233,20220815,20220816,13:20.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
610,2022,3,202208,202233,20220815,20220816,25:26.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
463,2022,3,202208,202233,20220815,20220816,57:11.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
525,2022,3,202208,202233,20220815,20220816,40:31.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
906,2022,3,202208,202233,20220815,20220816,57:33.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
42,2022,3,202208,202233,20220815,20220817,03:55.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
112,2022,3,202208,202233,20220815,20220817,37:26.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
158,2022,3,202208,202233,20220815,20220817,48:30.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
267,2022,3,202208,202233,20220815,20220817,26:49.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
552,2022,3,202208,202233,20220815,20220817,03:12.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
932,2022,3,202208,202233,20220815,20220817,12:57.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
149,2022,3,202208,202233,20220815,20220817,09:32.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
602,2022,3,202208,202233,20220815,20220817,21:04.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
663,2022,3,202208,202233,20220815,20220817,32:31.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
359,2022,3,202208,202233,20220815,20220818,43:54.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
365,2022,3,202208,202233,20220815,20220818,46:47.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
376,2022,3,202208,202233,20220815,20220818,51:14.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
640,2022,3,202208,202233,20220815,20220818,52:28.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
50,2022,3,202208,202233,20220815,20220818,12:46.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,30,30,2,15,生鲜,蛋类,包装蛋类,包装盐蛋
590,2022,3,202208,202233,20220815,20220819,27:07.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
710,2022,3,202208,202233,20220815,20220819,52:25.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
385,2022,3,202208,202233,20220815,20220819,14:20.0,13,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
572,2022,3,202208,202233,20220815,20220819,00:02.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
665,2022,3,202208,202233,20220815,20220819,46:25.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
666,2022,3,202208,202233,20220815,20220819,46:55.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
842,2022,3,202208,202233,20220815,20220819,51:14.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,16,16,2,8,生鲜,蛋类,包装蛋类,包装盐蛋
973,2022,3,202208,202233,20220815,20220819,35:55.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
1014,2022,3,202208,202233,20220815,20220819,02:23.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
140,2022,3,202208,202233,20220815,20220819,38:54.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
263,2022,3,202208,202233,20220815,20220819,05:09.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
369,2022,3,202208,202233,20220815,20220819,28:54.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
510,2022,3,202208,202233,20220815,20220819,39:31.0,21,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,24,24,2,12,生鲜,蛋类,包装蛋类,包装盐蛋
557,2022,3,202208,202233,20220815,20220820,31:57.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
684,2022,3,202208,202233,20220815,20220820,28:39.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
692,2022,3,202208,202233,20220815,20220820,31:54.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
728,2022,3,202208,202233,20220815,20220820,38:41.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
851,2022,3,202208,202233,20220815,20220820,10:41.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
66,2022,3,202208,202233,20220815,20220820,00:59.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,40,40,2,20,生鲜,蛋类,包装蛋类,包装盐蛋
305,2022,3,202208,202233,20220815,20220820,54:55.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
691,2022,3,202208,202233,20220815,20220820,53:39.0,13,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
790,2022,3,202208,202233,20220815,20220820,46:16.0,14,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
821,2022,3,202208,202233,20220815,20220820,52:30.0,14,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
886,2022,3,202208,202233,20220815,20220820,32:15.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
1017,2022,3,202208,202233,20220815,20220820,22:10.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
250,2022,3,202208,202233,20220815,20220820,40:39.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
512,2022,3,202208,202233,20220815,20220820,06:29.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,28,28,2,14,生鲜,蛋类,包装蛋类,包装盐蛋
627,2022,3,202208,202233,20220815,20220820,37:42.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
760,2022,3,202208,202233,20220815,20220820,55:26.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
766,2022,3,202208,202233,20220815,20220821,08:38.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
993,2022,3,202208,202233,20220815,20220821,26:48.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
61,2022,3,202208,202233,20220815,20220821,13:39.0,12,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,18,18,2,9,生鲜,蛋类,包装蛋类,包装盐蛋
337,2022,3,202208,202233,20220815,20220821,39:02.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
401,2022,3,202208,202233,20220815,20220821,09:15.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
570,2022,3,202208,202233,20220815,20220821,20:19.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
911,2022,3,202208,202233,20220815,20220821,36:19.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
413,2022,3,202208,202234,20220822,20220822,32:57.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,3.6,3.6,1.8,2,生鲜,蛋类,包装蛋类,包装盐蛋
422,2022,3,202208,202234,20220822,20220822,42:49.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,9,9,1.8,5,生鲜,蛋类,包装蛋类,包装盐蛋
430,2022,3,202208,202234,20220822,20220822,50:00.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,9,9,1.8,5,生鲜,蛋类,包装蛋类,包装盐蛋
470,2022,3,202208,202234,20220822,20220822,00:13.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,3.6,3.6,1.8,2,生鲜,蛋类,包装蛋类,包装盐蛋
653,2022,3,202208,202234,20220822,20220822,59:40.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10.8,10.8,1.8,6,生鲜,蛋类,包装蛋类,包装盐蛋
969,2022,3,202208,202234,20220822,20220822,42:19.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,1.8,1.8,1.8,1,生鲜,蛋类,包装蛋类,包装盐蛋
332,2022,3,202208,202234,20220822,20220822,30:43.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,14.4,14.4,1.8,8,生鲜,蛋类,包装蛋类,包装盐蛋
442,2022,3,202208,202234,20220822,20220822,19:34.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,28.8,28.8,1.8,16,生鲜,蛋类,包装蛋类,包装盐蛋
508,2022,3,202208,202234,20220822,20220822,35:57.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10.8,10.8,1.8,6,生鲜,蛋类,包装蛋类,包装盐蛋
